number,year,vom,lat,lon,fungicide,insecticide,p_crop,tillage,hybrid_company,hybrid_name,SD,CHU,silk_CHU
1705,2021,1.6,43.004835,-81.797378,.,.,.,.,.,.,.,.,.
1706,2021,0.41,43.067032,-81.415,.,.,.,.,.,.,.,.,.
1707,2021,0.47,43.026751,-81.438506,.,.,.,.,.,.,.,.,.
1708,2021,0.1,44.096278,-80.335713,.,.,.,.,.,.,.,.,.
1709,2021,0.51,42.93051,-81.923861,.,.,.,.,.,.,.,.,.
1710,2021,0.5,42.822895,-81.937172,.,.,.,.,.,.,.,.,.
1711,2021,0.56,44.28824995,-77.80491683,.,.,.,.,.,.,.,.,.
1712,2021,0.1,44.28824995,-77.80491683,.,.,.,.,.,.,.,.,.
1713,2021,0.4,44.1136511,-77.8844267,No,No,wheat,reduced,Maizex Seeds Inc.,MZ3412X,5/3/2021,2800,1620
1714,2021,0.72,44.231952,-78.200291,No,No,corn,reduced,Dekalb,MZ4204,5/10/2021,.,.
1715,2021,0.27,44.0399117,-77.8769215,No,No,wheat,reduced,Maizex Seeds Inc.,MZ3410DBR,5/2/2021,2850,.
1716,2021,0.52,44.0365672,-77.8097939,No,No,wheat,reduced,Pioneer,P9188AM,5/2/2021,2650,.
1717,2021,0.25,43.18006449,-79.90370583,No,No,wheat,reduced,.,.,5/21/2021,.,.
1718,2021,1.21,43.0251158,-79.90005518,Yes,No,wheat,conventional,Dekalb,DKC49-09,5/18/2021,2900,.
1719,2021,0.1,42.88355439,-79.72807521,Yes,.,wheat,reduced,Pioneer,P0720,5/26/2021,3225,.
1720,2021,0.1,42.88376749,-79.95086828,Yes,No,wheat,conventional,Dekalb,"DKC49-09,DKC50-78",5/20/2021,2975,.
1721,2021,0.93,42.87535377,-80.19566131,No,No,wheat,conventional,PRIDE seeds,"7373, 7197",.,3175,.
1722,2021,4.7,43.78087,-80.527132,.,.,.,.,.,.,.,.,.
1723,2021,0.18,43.78087,-80.527132,.,.,.,.,.,.,.,.,.
1724,2021,0.1,43.78087,-80.527132,.,.,.,.,.,.,.,.,.
1725,2021,0.1,43.78087,-80.527132,.,.,.,.,.,.,.,.,.
1726,2021,0.33,43.147378,-81.073157,.,.,.,.,.,.,.,.,.
1727,2021,0.1,43.424485,-80.753239,.,.,.,.,.,.,.,.,.
1728,2021,0.1,43.424485,-80.753239,.,.,.,.,.,.,.,.,.
1729,2021,1.28,43.424485,-80.753239,.,.,.,.,.,.,.,.,.
1730,2021,0.82,43.424485,-80.753239,.,.,.,.,.,.,.,.,.
1731,2021,0.1,43.1156971,-79.378624,No,.,buckwheat,notill,Maizex Seeds Inc.,MZ3818,5/17/2021,2800,1698
1732,2021,0.25,43.1431047,-79.4400157,No,.,buckwheat,notill,Pioneer,P9998,5/17/2021,2950,.
1733,2021,0.33,45.00879024,-75.64110701,.,.,.,.,.,.,.,.,.
1734,2021,0.1,45.00879024,-75.64110701,.,.,.,.,.,.,.,.,.
1735,2021,0.97,45.00879024,-75.64110701,.,.,.,.,.,.,.,.,.
1736,2021,2.39,45.00879024,-75.64110701,.,.,.,.,.,.,.,.,.
1737,2021,0.1,45.39055159,-76.18905591,No,No,soybean,reduced,Dekalb,DKC48-56,5/18/2021,2950,.
1738,2021,0.37,43.352763,-80.524585,.,.,.,.,.,.,.,.,.
1739,2021,4.49,43.339884,-80.486473,.,.,.,.,.,.,.,.,.
1740,2021,5.86,42.97172,-80.59495,Yes,No,.,conventional,Dekalb,.,.,.,.
1741,2021,0.1,42.82383053,-80.70617998,No,No,corn,conventional,Dekalb,.,5/8/2021,.,.
1742,2021,1.19,42.97420851,-80.68637061,Yes,.,soybean,conventional,Dekalb,.,5/6/2021,.,.
1743,2021,0.43,42.86651703,-80.4892249,No,No,.,.,PRIDE seeds,A6967,.,3075,.
1744,2021,3.74,42.715067,-80.799552,.,.,.,.,.,.,.,.,.
1745,2021,0.53,43.272662,-80.572493,.,.,.,.,.,.,.,.,.
1746,2021,2.7,43.291662,-80.528664,.,.,.,.,.,.,.,.,.
1747,2021,2.45,43.270045,-80.588914,.,.,.,.,.,.,.,.,.
1748,2021,0.1,43.190345,-80.772692,.,.,.,.,.,.,.,.,.
1749,2021,0.1,43.175406,-80.811138,.,.,.,.,.,.,.,.,.
1750,2021,0.1,43.187091,-80.774237,.,.,.,.,.,.,.,.,.
1751,2021,0.3,43.761823,-80.822152,.,.,.,.,.,.,.,.,.
1752,2021,0.79,43.757391,-80.811294,.,.,.,.,.,.,.,.,.
1753,2021,0.89,43.55877255,-81.20831764,.,.,.,.,.,.,.,.,.
1754,2021,0.1,43.55877255,-81.20831764,Yes,.,wheat,conventional,Dekalb,DKC48-56,.,2950,.
1755,2021,0.3,43.55877255,-81.20831764,Yes,.,wheat,conventional,Dekalb,DKC42-05,.,2800,.
1756,2021,0.1,43.55877255,-81.20831764,Yes,No,.,conventional,Pioneer,P9608,.,2850,.
1757,2021,2.3,43.44176973,-81.33852415,Yes,No,soybean,reduced,Dekalb,DKC48-56,5/3/2021,2950,.
1758,2021,0.14,43.57160775,-81.43485871,Yes,No,wheat,conventional,Dekalb,DKC46-40,4/25/2021,2875,.
1759,2021,0.1,43.55877255,-81.20831764,Yes,No,corn,conventional,Maizex Seeds Inc.,MZ3120SMX,.,2750,1610
1760,2021,4.25,43.55877255,-81.20831764,Yes,No,wheat,conventional,Dekalb,DKC46-40,.,2875,.
1761,2021,0.1,43.55877255,-81.20831764,Yes,No,soybean,notill,Dekalb,DKC44-80,.,2850,.
1762,2021,2.39,43.46816801,-81.19834193,Yes,No,corn,conventional,Dekalb,DKC45-65,4/27/2021,2875,.
1763,2021,0.3,43.55877255,-81.20831764,Yes,No,corn,conventional,Dekalb,DKC42-04,.,2800,.
1764,2021,0.67,43.49005867,-81.00402435,Yes,No,corn,conventional,Dekalb,DKC48-56,.,2950,.
1765,2021,1.17,43.55877255,-81.20831764,Yes,No,corn,conventional,Dekalb,DKC48-56,.,2950,.
1766,2021,0.37,43.46816801,-81.19834193,Yes,No,soybean,conventional,Dekalb,DKC48-56,4/29/2021,2950,.
1767,2021,1.42,43.55877255,-81.20831764,Yes,No,.,conventional,.,.,.,.,.
1768,2021,0.1,43.47079258,-81.50591638,Yes,Yes,wheat,reduced,Dekalb,DKC49-09,4/12/2021,2900,.
1769,2021,0.1,44.39972222,-80.12194444,No,No,wheat,conventional,Dekalb,DKC38-55,5/14/2021,2650,.
1770,2021,0.1,44.4,-80.12194444,Yes,No,wheat,conventional,Dekalb,DKC38-55,5/14/2021,2650,.
1771,2021,0.1,44.437369,-79.987374,Yes,No,forage,conventional,Pioneer,P9233AM,5/15/2021,2725,.
1772,2021,0.41,44.447103,-79.99774,No,No,wheat,conventional,Pioneer,P9233AM,5/14/2021,2725,.
1773,2021,0.1,44.578484,-79.918399,No,No,wheat,conventional,Dekalb,DKC41-99,5/14/2021,2775,.
1774,2021,0.1,45.351838,-76.09039,No,No,corn,reduced,Dekalb,DKC45-65,5/17/2021,2875,.
1775,2021,0.39,42.960485,-81.924763,.,.,.,.,.,.,.,.,.
1776,2021,0.64,45.40444444,-74.89083333,Yes,No,soybean,conventional,PRIDE seeds,A6015,4/24/2021,2800,.
1777,2021,0.78,45.39388889,-74.93222222,No,No,soybean,conventional,PRIDE seeds,A5914,4/24/2021,2700,.
1778,2021,0.49,45.43555556,-74.7775,No,No,soybean,reduced,Pioneer,P9188AM,5/1/2021,2650,.
1779,2021,0.1,45.40277778,-74.90111111,No,No,soybean,reduced,PRIDE seeds,A6260G8,5/2/2021,2775,.
1780,2021,0.36,45.44055556,-74.85222222,No,No,soybean,reduced,PRIDE seeds,A6018G2,4/29/2021,2800,.
1781,2021,0.44,45.15495705,-75.20141878,Yes,No,.,.,.,.,.,.,.
1782,2021,0.1,45.31647711,-75.53678953,No,No,soybean,conventional,PRIDE seeds,A5914G2,.,2700,.
1783,2021,0.28,45.18816244,-75.29347935,No,No,soybean,conventional,PRIDE seeds,A6018G2,.,2800,.
1784,2021,1.22,45.23216751,-75.26198975,Yes,No,.,.,.,.,.,.,.
1785,2021,0.6,45.27087274,-75.83175716,No,No,soybean,conventional,Pioneer,P9535AM,5/2/2021,2825,.
1786,2021,0.26,45.3395006,-76.05315436,No,No,soybean,conventional,Brevant,B91T,5/5/2021,2650,.
1787,2021,0.1,45.14947966,-75.73794231,No,No,soybean,conventional,Dekalb,DKC41-99,4/28/2021,2775,.
1788,2021,4.02,42.89314671,-81.29303487,.,.,.,.,Maizex Seeds Inc.,MZ3930DBR,5/7/2021,2800,1698
1789,2021,1.14,42.89314671,-81.29303487,.,.,.,.,Maizex Seeds Inc.,MZ4040DBR,5/7/2021,2850,1710
1790,2021,3.55,42.89314671,-81.29303487,.,.,.,.,Maizex Seeds Inc.,MZ4577SMX,5/7/2021,3150,1690
1791,2021,0.87,42.89314671,-81.29303487,.,.,.,.,Maizex Seeds Inc.,MZ4608SMX,5/7/2021,3200,1680
1792,2021,3.69,43.06816357,-80.75995329,.,.,.,.,Maizex Seeds Inc.,MZ3930DBR,5/10/2021,2800,1698
1793,2021,1.98,43.06816357,-80.75995329,.,.,.,.,Maizex Seeds Inc.,MZ4040DBR,5/10/2021,2850,1710
1794,2021,4.79,43.06816357,-80.75995329,.,.,.,.,Maizex Seeds Inc.,MZ4577SMX,5/10/2021,3150,1690
1795,2021,0.31,43.06816357,-80.75995329,.,.,.,.,Maizex Seeds Inc.,MZ4608SMX,5/10/2021,3200,1680
1796,2021,1.29,42.63407101,-81.46560728,.,.,.,.,Maizex Seeds Inc.,MZ3930DBR,5/3/2021,2800,1698
1797,2021,3.25,42.63407101,-81.46560728,.,.,.,.,Maizex Seeds Inc.,MZ4040DBR,5/3/2021,2850,1710
1798,2021,0.86,42.63407101,-81.46560728,.,.,.,.,Maizex Seeds Inc.,MZ4577SMX,5/3/2021,3150,1690
1799,2021,0.6,42.63407101,-81.46560728,.,.,.,.,Maizex Seeds Inc.,MZ4608SMX,5/3/2021,3200,1680
1800,2021,0.3,43.111209,-80.1413,.,.,.,.,.,.,.,.,.
1801,2021,0.69,43.138539,-80.120945,.,.,.,.,.,.,.,.,.
1802,2021,0.1,43.095285,-80.051406,.,.,.,.,.,.,.,.,.
1803,2021,0.1,43.263001,-80.226113,.,.,.,.,.,.,.,.,.
1804,2021,0.35,43.263829,-80.229139,.,.,.,.,.,.,.,.,.
1805,2021,0.1,43.72758181,-81.4099634,.,.,.,.,.,.,.,.,.
1806,2021,2.32,43.72758181,-81.4099634,.,.,.,.,.,.,.,.,.
1807,2021,0.1,43.72758181,-81.4099634,.,.,.,.,.,.,.,.,.
1808,2021,0.1,43.72758181,-81.4099634,.,.,.,.,.,.,.,.,.
1809,2021,0.78,43.065834,-81.332496,.,.,.,.,.,.,.,.,.
1810,2021,0.1,43.118202,-81.251943,.,.,.,.,.,.,.,.,.
1811,2021,2.22,43.114234,-81.461068,.,.,.,.,.,.,.,.,.
1812,2021,0.62,42.958896,-81.653167,.,.,.,.,.,.,.,.,.
1813,2021,3.07,42.953582,-80.909572,.,.,.,.,.,.,.,.,.
1814,2021,1.99,42.935051,-80.917802,.,.,.,.,.,.,.,.,.
1815,2021,0.1,44.229503,-81.295788,.,.,.,.,.,.,.,.,.
1816,2021,0.1,44.229503,-81.295788,.,.,.,.,.,.,.,.,.
1817,2021,0.72,44.229503,-81.295788,.,.,.,.,.,.,.,.,.
1818,2021,0.1,44.229503,-81.295788,.,.,.,.,.,.,.,.,.
1819,2021,0.1,44.145241,-81.617952,.,.,.,.,.,.,.,.,.
1820,2021,0.6,44.296044,-81.508058,.,.,.,.,.,.,.,.,.
1821,2021,0.31,44.248202,-81.586494,.,.,.,.,.,.,.,.,.
1822,2021,0.78,43.25243313,-81.46167767,Yes,No,wheat,reduced,Pioneer,P0075,4/26/2021,3000,.
1823,2021,0.1,43.3272727,-81.0773849,Yes,No,wheat,reduced,PRIDE seeds,A6888G2,4/25/2021,2950,.
1824,2021,2.19,43.25956933,-81.56549892,Yes,No,wheat,conventional,PRIDE seeds,A6694G2RIB,5/10/2021,2900,.
1825,2021,0.1,42.829526,-80.546714,.,.,.,.,.,.,.,.,.
1826,2021,0.1,42.829526,-80.546714,.,.,.,.,.,.,.,.,.
1827,2021,0.82,43.948698,-79.058052,Yes,No,soybean,reduced,Maizex,.,5/12/2021,.,.
1828,2021,0.3,44.00976834,-79.23220877,Yes,Yes,soybean,reduced,Pioneer,P09A62X,5/5/2021,2675,.
1829,2021,0.1,44.22613608,-78.52625867,No,No,corn,reduced,Maizex Seeds Inc.,MZ2812SMX,6/1/2021,2550,1589
1830,2021,0.27,44.00976834,-79.23220877,No,No,corn,reduced,Maizex Seeds Inc.,MZ3120SMX,5/21/2021,2750,1610
1831,2021,0.25,44.00976834,-79.23220877,No,No,corn,reduced,Maizex Seeds Inc.,MZ2452DBR,6/1/2021,2550,1470
1832,2021,0.39,44.30883,-79.082963,.,No,corn,reduced,Maizex Seeds Inc.,MZ2812,5/12/2021,2550,1589
1833,2021,6,44.38294471,-77.97540431,No,No,corn,reduced,Maizex Seeds Inc.,MZ3117DBR,5/16/2021,2750,1575
1834,2021,0.1,44.105946,-79.618807,.,No,soybean,.,NK Brand,NK8618-5122,.,2625,.
1835,2021,0.47,44.00976834,-79.23220877,No,No,soybean,reduced,NK Brand,NK8519,5/20/2021,2650,.
1836,2021,0.67,44.19890074,-78.98976891,Yes,No,soybean,conventional,PRIDE seeds,A5404,5/10/2021,2650,.
1837,2021,0.1,44.02633583,-79.08315004,No,Yes,corn,reduced,Maizex Seeds Inc.,MZ2812,5/10/2021,2550,1589
1838,2021,0.26,44.338645,-79.022748,.,.,soybean,reduced,Pickseed,2635VT2PRIB,5/15/2021,2600,.
1839,2021,0.37,44.40301933,-79.11320642,No,No,corn,conventional,Pride,.,5/12/2021,.,.
1840,2021,0.1,44.19642731,-79.002808,Yes,Yes,corn,conventional,.,.,5/12/2021,.,.
1841,2021,0.1,43.915225,-79.196667,.,.,.,.,.,.,.,.,.
1842,2021,0.78,42.986642,-81.641831,.,.,.,.,.,.,.,.,.
1843,2021,0.1,42.986642,-81.641831,.,.,.,.,.,.,.,.,.
1844,2021,0.89,42.986642,-81.641831,.,.,.,.,.,.,.,.,.
1845,2021,0.44,45.363125,-76.150803,Yes,No,wheat,reduced,Pioneer,P9535AM,5/18/2021,2825,.
1846,2021,0.92,45.33764,-76.213198,Yes,No,wheat,reduced,Dekalb,DKC46-17,5/16/2021,2875,.
1847,2021,0.1,45.5,-76.27,Yes,No,wheat,reduced,Dekalb,DKC42-05,5/13/2021,2800,.
1848,2021,0.1,42.54484348,-81.71437645,Yes,No,soybean,reduced,Brevant,Several,5/13/2021,.,.
1849,2021,0.56,42.65505992,-81.75523027,Yes,No,soybean,reduced,PRIDE seeds,A7373,5/7/2021,3175,.
1850,2021,0.39,42.54816437,-81.97863925,Yes,.,.,.,Dekalb,DKC58-34,4/27/2021,3250,.
1851,2021,0.24,42.53931386,-81.75049974,Yes,No,.,reduced,Brevant,B07M64,4/26/2021,3200,.
1852,2021,0.1,42.54816437,-81.97863925,No,.,.,.,Pioneer,P0720,5/2/2021,3225,.
1853,2021,0.68,42.54816437,-81.97863925,Yes,No,.,.,Dekalb,DKC54-45,5/5/2021,3175,.
1854,2021,0.43,42.66624362,-81.51837095,Yes,No,forage,reduced,Pioneer,P0434,5/13/2021,3125,.
1855,2021,0.1,42.95955021,-81.56966348,Yes,No,bean,conventional,Dekalb,DKC54-77RIB,4/26/2021,3150,.
1856,2021,0.1,42.95955021,-81.56966348,Yes,No,bean,conventional,Pioneer,P0506AM,4/26/2021,3150,.
1857,2021,0.1,42.20223139,-82.41321088,Yes,No,wheat,conventional,Brevant,B07M64AM,5/16/2021,3200,.
1858,2021,1,42.058,-82.94,No,.,wheat,conventional,Pioneer,P0825,5/5/2021,3250,.
1859,2021,0.14,42.012,-82.878,Yes,.,.,conventional,Pioneer,P0720,4/26/2021,3225,.
1860,2021,0.29,44.15950364,-78.66253429,.,.,.,.,.,.,.,.,.
1861,2021,0.1,44.15950364,-78.66253429,.,.,.,.,.,.,.,.,.
1862,2021,0.1,44.15950364,-78.66253429,.,.,.,.,.,.,.,.,.
1863,2021,0.54,42.395587,-82.025446,No,No,wheat,conventional,Pioneer,P0434AM,5/5/2021,3125,.
1864,2021,0.35,42.271391,-82.022445,No,No,soybean,conventional,Pioneer,P0806,5/5/2021,3250,.
1865,2021,1.26,43.48095058,-81.335731,Yes,No,wheat,notill,Dekalb,DKC45-65,5/11/2021,2875,.
1866,2021,0.1,43.48095058,-81.335731,Yes,No,wheat,notill,Brevant,B93C41,5/11/2021,2750,.
1867,2021,0.4,43.46827184,-81.34431493,Yes,No,wheat,conventional,Dekalb,.,.,.,.
1868,2021,0.28,43.46710569,-81.28918505,Yes,No,soybean,reduced,Dekalb,DKC45-65,4/28/2021,2875,.
1869,2021,0.1,44.20856208,-76.79247786,No,No,soybean,conventional,Dekalb,DKC44-80,5/20/2021,2850,.
1870,2021,0.4,44.21698896,-76.79931645,No,No,forage,conventional,Dekalb,DKC55-05,5/15/2021,3175,.
1871,2021,0.49,44.29371988,-76.97958644,No,No,wheat,conventional,Dekalb,DKC49-09,5/17/2021,2900,.
1872,2021,0.38,44.44,-76.77,No,No,soybean,reduced,Maizex,.,5/20/2021,.,.
1873,2021,0.44,44.34,-76.79,No,No,corn,conventional,NK Brand,NK8920,5/18/2021,2725,.
1874,2021,0.1,44.23,-77.047,No,No,soybean,reduced,NK Brand,NK9535,5/5/2021,2850,.
1875,2021,0.1,43.156688,-81.038763,.,.,.,.,.,.,.,.,.
1876,2021,0.1,43.18875241,-81.16459767,No,No,wheat,conventional,PRIDE seeds,A6757,5/2/2021,2950,.
1877,2021,0.44,43.24554852,-81.10834763,Yes,No,.,conventional,Dekalb,DKC48-56,5/7/2021,2950,.
1878,2022,0.1,42.46651,-82.00949,No,No,corn,conventional,PRIDE seeds,7790,5/25/2022,3250,.
1879,2022,0.6,42.50401,-81.937,Yes,Yes,soybean,conventional,Dekalb,DKC58-34,5/12/2022,3250,.
1880,2022,0.6,42.50675,-82.00042,Yes,Yes,corn,conventional,Dekalb,DKC56-15,5/27/2022,3175,.
1881,2022,0.9,42.0965088,-82.5325108,Yes,No,soybean,reduced,PRIDE seeds,A8303G8,5/13/2022,3400,.
1882,2022,0.4,42.032,-82.4534,Yes,No,soybean,conventional,Dekalb,DKC54-77,5/15/2022,3150,.
1883,2022,0.1,42.1239,-83.0346,Yes,No,soybean,reduced,Dekalb,DKC56-65,5/24/2022,3200,.
1884,2022,0.1,43.13287453,-80.8345629,No,No,corn,.,Dekalb,DKC49-44,.,2475,.
1885,2022,0,43.13298665,-80.83456445,Yes,Yes,corn,.,Dekalb,DKC46-50,.,2900,.
1886,2022,0,42.98030711,-80.78036323,Yes,Yes,soybean,reduced,Dekalb,DKC49-09,5/14/2022,2900,.
1887,2022,0,43.38761179,-80.77989335,Yes,Yes,wheat,.,Dekalb,DKC46-40,.,2875,.
1888,2022,0.1,43.17821568,-80.52283155,No,No,wheat,conventional,Dekalb,DKC49-09,.,2900,.
1889,2022,5,42.00887801,-82.89668835,Yes,.,corn,reduced,Pioneer,P1197AM,5/1/2022,3400,.
1890,2022,2.6,42.02233913,-82.87961345,Yes,.,corn,reduced,Pioneer,P0720AM,5/1/2022,3225,.
1891,2022,0,42.3241009,-82.27159801,Yes,No,soybean,conventional,Pioneer,.,.,.,.
1892,2022,0,42.3400656,-82.27279304,Yes,No,soybean,conventional,.,.,.,.,.
1893,2022,1.5,42.39027235,-82.2902924,Yes,No,wheat,conventional,PRIDE seeds,7790+7197,5/11/2022,3050,.
1894,2022,0.1,42.41430073,-82.26741498,Yes,No,soybean,conventional,PRIDE seeds,7197,5/12/2022,3050,.
1895,2022,0.1,42.21262834,-82.42321802,Yes,No,wheat,conventional,Brevant,B07M64AM,5/13/2022,3200,.
1896,2022,0.2,42.28024332,-82.03133517,Yes,No,soybean,conventional,Brevant,B04D72Q,5/10/2022,3125,.
1897,2022,1.1,42.28024332,-82.03133517,No,No,soybean,conventional,Dekalb,DKC53-87RIB,5/12/2022,3125,.
1898,2022,0.1,42.70555033,-81.93007573,.,.,.,.,.,.,.,.,.
1899,2022,0.1,42.6668498,-81.99567849,.,.,.,.,.,.,.,.,.
1900,2022,0.1,42.69472165,-81.9295674,.,.,.,.,.,.,.,.,.
1901,2022,0.1,42.99413344,-81.03023332,.,.,.,.,.,.,.,.,.
1902,2022,0.4,42.87822498,-81.08537776,.,.,.,.,.,.,.,.,.
1903,2022,0.3,42.87822498,-81.08537776,.,.,.,.,.,.,.,.,.
1904,2022,0,42.87822498,-81.08537776,.,.,.,.,.,.,.,.,.
1905,2022,0.1,43.06805816,-81.37300892,.,.,.,.,.,.,.,.,.
1906,2022,0.1,43.08914258,-81.43969426,.,.,.,.,.,.,.,.,.
1907,2022,0.9,43.03905628,-81.32743577,.,.,.,.,.,.,.,.,.
1908,2022,0.2,43.0406894,-81.32234555,.,.,.,.,.,.,.,.,.
1909,2022,0.1,42.90285045,-81.93369894,.,.,.,.,.,.,.,.,.
1910,2022,0,42.85607734,-81.87470871,.,.,.,.,.,.,.,.,.
1911,2022,0.2,42.90944787,-81.93764303,.,.,.,.,.,.,.,.,.
1912,2022,0.1,42.82062574,-81.76783016,.,.,.,.,.,.,.,.,.
1913,2022,0.1,44.12682788,-77.89103913,No,No,forage,notill,Maizex Seeds Inc.,3117DBR,5/25/2022,2750,1575
1914,2022,0.5,44.1234271,-77.8813294,No,No,soybean,conventional,Maizex Seeds Inc.,342X,5/15/2022,2800,1620
1915,2022,0.1,44.35045803,-77.85421944,No,No,soybean,reduced,Maizex Seeds Inc.,2711DBR,6/1/2022,2650,1530
1916,2022,0.1,44.35045803,-77.85421944,No,No,wheat,notill,Maizex Seeds Inc.,3397SMX,5/13/2022,2775,1622
1917,2022,3.1,44.0500491,-77.8645438,No,No,wheat,conventional,Pioneer,.,5/7/2022,.,.
1918,2022,0.2,42.90488909,-79.62066898,Yes,No,soybean,reduced,Dekalb,DKC49-09,.,2900,.
1919,2022,0.1,43.02373554,-79.88809214,Yes,No,wheat,conventional,Dekalb,DKC49-09,.,2900,.
1920,2022,.,42.93789652,-80.204055,No,No,soybean,conventional,PRIDE seeds,A7272,.,.,.
1921,2022,0,43.1494775,-79.3574456,No,No,wheat,notill,PRIDE seeds,A6455G8,5/26/2022,2825,.
1922,2022,0.4,43.1573356,-79.2850316,No,No,wheat,notill,Pioneer,P9998AM,5/25/2022,2950,.
1923,2022,1.4,43.1107211,-79.4065598,No,No,wheat,notill,Pioneer,P9998AM,5/21/2022,2950,.
1924,2022,0,43.6447562,-80.40451257,.,.,.,.,.,.,.,.,.
1925,2022,0.1,43.64804355,-80.39818005,.,.,.,.,.,.,.,.,.
1926,2022,0.1,43.63535829,-80.41023842,.,.,.,.,.,.,.,.,.
1927,2022,0,43.34958561,-80.47960723,.,.,.,.,.,.,.,.,.
1928,2022,0,43.33534072,-80.48301429,.,.,.,.,.,.,.,.,.
1929,2022,0.1,44.10180214,-79.78803699,No,No,potato,.,.,.,.,.,.
1930,2022,0.1,42.83551061,-80.44530848,.,.,.,.,.,.,.,.,.
1931,2022,0.1,42.83551061,-80.44530848,.,.,.,.,.,.,.,.,.
1932,2022,0.1,44.02414249,-80.24182718,.,.,.,.,.,.,.,.,.
1933,2022,0,44.00374175,-80.23770731,.,.,.,.,.,.,.,.,.
1934,2022,0,43.26779333,-80.5982706,.,.,.,.,.,.,.,.,.
1935,2022,0,43.30499731,-80.53355942,.,.,.,.,.,.,.,.,.
1936,2022,0.2,43.25786767,-80.58368171,.,.,.,.,.,.,.,.,.
1937,2022,0.1,43.91280958,-80.87167015,No,No,soybean,conventional,Pioneer,P8955,5/13/2022,.,.
1938,2022,0,43.91280958,-80.87167015,No,No,wheat,conventional,Dekalb,DKC42-05,5/7/2022,2800,.
1939,2022,0,43.8449309,-80.75933519,Yes,No,wheat,conventional,CROPLAN,CP2790VT2P,5/6/2022,2650,.
1940,2022,0.1,43.49364946,-81.2556407,Yes,No,.,.,.,.,.,.,.
1941,2022,0,43.55650697,-81.25166743,Yes,No,wheat,reduced,Dekalb,DKC42-05,5/9/2022,2800,.
1942,2022,0.4,43.48082714,-81.42484583,Yes,Yes,wheat,reduced,Dekalb,DKC49-09,5/18/2022,2900,.
1943,2022,0,43.53010006,-81.19104357,Yes,No,wheat,.,Dekalb,DKC48-56,.,2950,.
1944,2022,0.1,43.40452541,-81.2502041,No,No,wheat,conventional,.,.,.,.,.
1945,2022,0,43.48257665,-81.0355335,Yes,No,wheat,conventional,Dekalb,DKC44-80,.,2850,.
1946,2022,0,43.52461695,-81.12866504,Yes,No,wheat,conventional,Dekalb,DKC42-05,.,2800,.
1947,2022,0,43.77671471,-81.45852348,Yes,No,soybean,conventional,Maizex Seeds Inc.,MZ3117,.,2750,1575
1948,2022,0,43.77671471,-81.45852348,No,No,corn,conventional,Maizex Seeds Inc.,MZ3120,.,2750,1610
1949,2022,0,43.81539787,-81.48598272,Yes,No,corn,conventional,Maizex Seeds Inc.,MZ3397,.,2775,1622
1950,2022,0,43.54654758,-81.17864093,Yes,No,wheat,conventional,Dekalb,DKC46-40,.,2875,.
1951,2022,0,43.58165019,-81.15938175,Yes,No,wheat,conventional,Dekalb,DKC42-05,.,2800,.
1952,2022,0.1,43.63755189,-80.9298612,Yes,No,corn,conventional,Dekalb,DKC42-04,.,2800,.
1953,2022,0.1,43.85407109,-81.59916339,Yes,No,.,.,.,.,.,.,.
1954,2022,0.2,43.45720129,-81.03037333,Yes,No,.,.,.,.,.,.,.
1955,2022,0.3,43.55261183,-81.39342424,Yes,No,.,.,.,.,.,.,.
1956,2022,0,43.63626253,-80.97812712,Yes,No,corn,conventional,Dekalb,DKC48-56,.,2950,.
1957,2022,.,44.3914169,-80.12353059,No,No,wheat,conventional,Dekalb,DKC40-99,5/5/2022,2725,.
1958,2022,0,44.44115764,-79.99878625,Yes,No,wheat,conventional,Pioneer,P9535AM,5/11/2022,2825,.
1959,2022,0,44.44115764,-79.99878625,No,No,wheat,conventional,Pioneer,P9233AM,5/11/2022,2725,.
1960,2022,0.1,44.588967,-79.92028,No,No,wheat,conventional,Dekalb,DKC40-99,5/13/2022,2725,.
1961,2022,0,45.28445228,-74.85995595,.,.,.,.,.,.,.,.,.
1962,2022,0.1,45.40666667,-74.88805556,No,No,wheat,reduced,PRIDE seeds,A6015RR,5/7/2022,2800,.
1963,2022,0,45.39444444,-74.92916667,No,No,soybean,conventional,.,.,5/11/2022,.,.
1964,2022,0.2,45.42527778,-74.78416667,No,No,soybean,reduced,.,.,5/8/2022,.,.
1965,2022,0.1,45.4075,-74.81555556,No,No,soybean,reduced,.,.,5/10/2022,.,.
1966,2022,0.1,45.39055556,-74.95083333,No,No,soybean,conventional,Dekalb,.,5/6/2022,.,.
1967,2022,.,45.43638889,-74.81027778,Yes,No,soybean,reduced,.,.,5/9/2022,.,.
1968,2022,0,45.5584991,-74.8802639,No,No,soybean,conventional,Brevant,B91T25AM,.,2650,.
1969,2022,0.1,45.15508149,-74.71008501,No,No,soybean,reduced,Pioneer,9998AM,.,2950,.
1970,2022,0.1,45.44190631,-74.89782237,No,No,soybean,conventional,PRIDE seeds,A5959G2,.,2725,.
1971,2022,0,45.15822805,-74.65011316,No,No,soybean,conventional,.,.,.,.,.
1972,2022,0.1,45.35932936,-74.50371331,No,No,soybean,reduced,PRIDE seeds,A6018,.,2800,.
1973,2022,0,45.06012443,-74.56275617,Yes,No,soybean,conventional,.,.,.,.,.
1974,2022,0.1,45.36154933,-74.8187943,No,No,soybean,conventional,.,.,.,.,.
